0.01444	0.01444
0.01548	0.01548
0.01497	0.01497
0.01567	0.01567
0.01362	0.01362
0.01462	0.01462
0.01363	0.01363
0.01456	0.01456
0.01639	0.01639
0.01816	0.01816
0.01399	0.01399
0.01490	0.01490
0.01651	0.01651
0.02411	0.02411
0.02309	0.02309
0.02472	0.02472
0.05513	0.05513
0.05415	0.05415
0.05145	0.05145
0.03714	0.03714
0.03328	0.03328
